item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test95_t1815_s06	26	6	95	test95	1815	.New	Newf	Errorf	6	27	 go	0.003143	<|im_end|> \n <|im_start|> user \n This  is  a [SOURCE: go]  programming  task  on  some  code  contents .  Given	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test95_t1815_s07	26	7	95	test95	1815	.New	Newf	Errorf	7	1468	.admin	0.00077	:  We  handle  unsafe  split  keys  in  replica [SOURCE:.admin] Split With Descriptor ,  so  it \n \t	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test95_t1815_s08	26	8	95	test95	1815	.New	Newf	Errorf	8	1732	 no	0.001678	 it  is  treated  as \n \t //  a [SOURCE: no] -op  in  admin Split With Descriptor ,  however	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test95_t1815_s09	26	9	95	test95	1815	.New	Newf	Errorf	9	103	context	0.001795	"/  Below  is  the  imported  package  path  "" [SOURCE:context] "";  "" fmt "";  "" time "";  """	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test95_t1815_s10	26	10	95	test95	1815	.New	Newf	Errorf	10	1538	 swallow	0.001897	Row Prefix \n \t }\n\n \t //  We [SOURCE: swallow]  the  error  here  and  instead  log  an  event	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test65_t984_s01	27	1	65	test65	984	.Read	ReadInterface	Read	1	983	 iter	0.00737	\tdefer  any .cfg .Return Iterator (iter )\n \treturn [SOURCE: iter] .Read Interface () <|im_end|>	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s02	27	2	65	test65	984	.Read	ReadInterface	Read	2	505	.Read	0.013164	\tdefer  any .cfg .Return Iterator (iter )\n \titer [SOURCE:.Read] Val (obj )\n }\n\n func  ( any  *	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s03	27	3	65	test65	984	.Read	ReadInterface	Read	3	662	.Read	0.004418	 any .cfg .Return Iterator (iter )\n \t\t \titer [SOURCE:.Read] Map CB (func (iter  * Iterator ,  field	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s04	27	4	65	test65	984	.Read	ReadInterface	Read	4	781	.Read	0.001797	\tdefer  any .cfg .Return Iterator (iter )\n \titer [SOURCE:.Read] Map CB (func (iter  * Iterator ,  field	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s05	27	5	65	test65	984	.Read	ReadInterface	Read	5	965	\titer	0.006445	>  are  returned <|im_end|> \n <|im_start|> assistant \n [SOURCE:\titer]  :=  any .cfg .B orrow Iterator (any .buf	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s06	27	6	65	test65	984	.Read	ReadInterface	Read	6	605	Bytes	0.001582	(path )\n \t \t }\n \t \titer .Reset [SOURCE:Bytes] (value Bytes )\n \t \treturn  locate Path (iter	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s07	27	7	65	test65	984	.Read	ReadInterface	Read	7	414	 Write	0.002601	 func  ( any  * object Lazy Any ) [SOURCE: Write] To (stream  * Stream )\n -  func  (	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s08	27	8	65	test65	984	.Read	ReadInterface	Read	8	495	.buf	0.003446	\titer  :=  any .cfg .B orrow Iterator (any [SOURCE:.buf] )\n \tdefer  any .cfg .Return Iterator (iter )\n	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s09	27	9	65	test65	984	.Read	ReadInterface	Read	9	186	 To	0.00194	 func  ( any  * object Lazy Any ) [SOURCE: To] Bool ()  bool \n -  func  ( any	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test65_t984_s10	27	10	65	test65	984	.Read	ReadInterface	Read	10	897	.Write	0.000914	 Write To (stream  * Stream )  {\n \tstream [SOURCE:.Write] (any .buf )\n }  And  here  is  the	 any .cfg .Return Iterator (iter )\n \treturn  iter [TARGET:.Read] Interface () <|im_end|>	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.ReadInterface()	\titer := any.cfg.BorrowIterator(any.buf)\n\tdefer any.cfg.ReturnIterator(iter)\n\treturn iter.Read()	spurious_correlation_results/human_annotation/full_code/test65/generated.go	spurious_correlation_results/human_annotation/full_code/test65/reference.go	spurious_correlation_results/human_annotation/full_code/test65/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test65/prompt.txt			
test90_t1677_s01	28	1	90	test90	1677	outer	outerColID	indexColID	1	1526	er	0.004518	lookup Expr Cols  :=  join .Lookup Expr .Out [SOURCE:er] Cols ()\n \t \tfor  i ,  n  :=	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s02	28	2	90	test90	1677	outer	outerColID	indexColID	2	1528	()\n	0.002625	Cols  :=  join .Lookup Expr .Out er Cols [SOURCE:()\n] \t \tfor  i ,  n  :=   0	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s03	28	3	90	test90	1677	outer	outerColID	indexColID	3	1519	Expr	0.00409	 in  the  output  columns .\n \t \t lookup [SOURCE:Expr] Cols  :=  join .Lookup Expr .Out er Cols	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s04	28	4	90	test90	1677	outer	outerColID	indexColID	4	992	\tmd	0.001388	 {\n \t\t \treturn \n \t \t }\n\n \t [SOURCE:\tmd]  :=  b .mem .Metadata ()\n \t \tcount ,	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
